Medicine Type,Width (mm),Height (mm),Mask Area (mm^2),Perimeter (mm),Aspect Ratio,Extent,Solidity,Chain Code Length,Chain Code,Histogram R Mean,Histogram R StdDev,Histogram G Mean,Histogram G StdDev,Histogram B Mean,Histogram B StdDev,Histogram Gray Mean,Histogram Gray StdDev
Ampoule,13.43,30.86,173.39,158.5,0.44,0.42,0.57,510,"[2, 3, 2, 3, 2, 2, 2, 2, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 6, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 6, 7, 0, 1, 0, 1, 1, 1, 5, 6, 5, 5, 6, 5, 6, 0, 5, 6, 7, 5, 5, 6, 6, 6, 6, 6, 5, 3, 4, 6, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 0, 1, 2, 3, 2, 3, 1, 1, 7, 7, 7, 7, 0, 7, 7, 0, 0, 0, 0, 1, 1, 2, 2, 3, 2, 3, 3, 3, 2, 0, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 6, 6, 6, 5, 5, 5, 1, 1, 2, 4, 5, 5, 5, 4, 4, 4, 4, 4, 4, 3, 4, 4, 5, 6, 5, 5, 5, 4, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 6, 5, 4, 6, 5, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 2, 4, 5, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3]",35.76,101.04,37.45,110.57,37.46,113.27,36.11,100.0
Ampoule,12.46,30.72,189.33,110.83,0.41,0.49,0.68,343,"[2, 3, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 7, 5, 5, 5, 5, 6, 5, 6, 7, 6, 6, 5, 6, 5, 6, 6, 5, 6, 7, 5, 4, 4, 6, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 0, 1, 2, 3, 2, 3, 2, 1, 7, 7, 7, 7, 0, 7, 7, 7, 0, 0, 0, 0, 1, 1, 2, 2, 3, 2, 3, 2, 3, 2, 0, 7, 6, 7, 7, 7, 7, 6, 6, 0, 7, 6, 7, 6, 5, 5, 5, 5, 4, 5, 5, 4, 4, 3, 4, 4, 4, 3, 4, 4, 5, 4, 5, 6, 0, 4, 5, 4, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 1, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 4, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3]",35.14,106.54,37.12,127.84,35.04,115.83,35.64,113.19
Ampoule,12.17,28.41,170.59,102.71,0.43,0.49,0.67,315,"[2, 3, 3, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 1, 1, 1, 0, 1, 1, 0, 1, 2, 7, 5, 6, 5, 5, 6, 5, 6, 7, 6, 6, 6, 5, 6, 6, 6, 7, 5, 3, 4, 5, 6, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 0, 2, 2, 3, 3, 2, 0, 7, 7, 7, 0, 7, 7, 7, 0, 0, 0, 0, 1, 1, 2, 2, 3, 2, 3, 3, 2, 3, 2, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 6, 5, 5, 5, 5, 5, 4, 5, 4, 4, 3, 4, 4, 4, 4, 4, 4, 5, 6, 0, 5, 5, 4, 4, 6, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 2, 4, 5, 4, 5, 4, 4, 4, 3, 4, 3, 4, 3, 3, 3]",25.25,66.06,27.95,92.75,25.54,71.23,25.91,72.62
Ampoule,12.17,28.41,172.69,94.93,0.43,0.5,0.68,289,"[2, 2, 3, 2, 3, 2, 2, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 7, 6, 5, 5, 6, 6, 7, 5, 6, 7, 5, 6, 6, 6, 5, 6, 7, 5, 3, 4, 5, 6, 0, 7, 7, 7, 7, 7, 0, 7, 7, 6, 7, 7, 7, 0, 0, 2, 3, 2, 0, 7, 7, 7, 7, 0, 7, 7, 0, 0, 0, 0, 1, 1, 2, 2, 3, 2, 3, 3, 3, 1, 2, 7, 7, 7, 7, 7, 6, 7, 7, 6, 7, 7, 7, 6, 5, 5, 5, 5, 5, 4, 5, 4, 4, 3, 4, 4, 4, 4, 4, 4, 5, 5, 6, 4, 5, 5, 6, 5, 5, 5, 5, 6, 0, 4, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 4, 6, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 4, 6, 4, 5, 5, 6, 4, 5, 5, 5, 5, 5, 6, 3, 4, 5, 4, 6, 3, 4, 4, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3]",25.83,61.69,27.29,78.29,26.46,70.01,25.98,63.79
Ampoule,11.88,26.67,155.3,91.51,0.45,0.49,0.68,283,"[2, 3, 2, 2, 3, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 5, 6, 5, 5, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 7, 5, 3, 4, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 0, 2, 2, 3, 2, 3, 1, 0, 6, 7, 0, 7, 7, 7, 0, 7, 0, 0, 0, 1, 1, 2, 2, 3, 3, 2, 3, 3, 2, 0, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 6, 5, 5, 5, 5, 4, 5, 5, 3, 4, 4, 4, 4, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 1, 1, 2, 4, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 4, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3]",31.76,74.67,33.45,82.29,32.18,78.51,32.26,76.23
Ampoule,11.88,30.14,189.79,92.7,0.39,0.53,0.72,290,"[2, 3, 2, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 6, 5, 5, 6, 6, 5, 6, 6, 6, 5, 6, 6, 7, 5, 3, 4, 5, 6, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 0, 1, 2, 3, 2, 3, 2, 1, 7, 7, 7, 0, 7, 7, 7, 0, 7, 0, 1, 0, 0, 1, 1, 2, 3, 2, 3, 3, 2, 3, 2, 0, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 6, 6, 5, 5, 5, 5, 4, 5, 5, 4, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3]",26.89,39.79,26.11,35.22,26.98,47.63,26.21,36.31
Ampoule,12.5,32.22,179.44,116.71,0.39,0.45,0.62,375,"[2, 2, 1, 2, 3, 3, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 6, 5, 5, 5, 5, 5, 6, 5, 6, 0, 4, 6, 7, 4, 6, 6, 7, 6, 6, 6, 6, 5, 5, 5, 4, 5, 6, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 0, 1, 2, 3, 2, 3, 3, 1, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 2, 2, 3, 2, 3, 2, 3, 2, 7, 0, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 7, 7, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 6, 3, 3, 4, 4, 6, 7, 7, 7, 7, 6, 7, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 7, 5, 6, 5, 5, 5, 5, 4, 5, 5, 4, 6, 5, 6, 5, 6, 5, 5, 5, 5, 4, 2, 4, 5, 3, 4, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 0, 1, 5, 4, 5, 5, 6, 0, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 1, 1, 1, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 6, 4, 4, 3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3]",19.43,23.37,19.39,23.0,19.08,22.81,19.38,23.13
Ampoule,12.78,32.22,179.63,116.22,0.4,0.44,0.62,372,"[2, 3, 1, 1, 2, 3, 3, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 6, 5, 5, 5, 5, 5, 6, 5, 6, 6, 6, 0, 4, 5, 6, 7, 6, 6, 6, 6, 5, 5, 5, 4, 5, 6, 7, 0, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 0, 1, 2, 3, 2, 3, 3, 1, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 2, 2, 3, 2, 3, 2, 3, 2, 7, 0, 0, 2, 3, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 7, 7, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 6, 7, 7, 7, 7, 6, 7, 0, 1, 1, 1, 7, 0, 1, 1, 1, 1, 2, 1, 0, 6, 5, 5, 5, 5, 5, 4, 5, 5, 4, 6, 5, 6, 6, 6, 4, 5, 5, 5, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 6, 0, 4, 5, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 4, 5, 4, 6, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 6, 4, 4, 3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3]",18.86,22.44,18.83,21.76,18.54,22.01,18.81,21.95
Ampoule,12.5,30.28,165.74,113.54,0.41,0.44,0.61,364,"[2, 3, 1, 2, 3, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 5, 6, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 6, 5, 5, 5, 5, 6, 5, 6, 7, 5, 5, 6, 7, 5, 6, 7, 6, 6, 5, 6, 5, 3, 4, 6, 6, 7, 0, 1, 6, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 6, 7, 0, 1, 2, 3, 3, 3, 2, 0, 7, 7, 0, 0, 7, 0, 0, 0, 0, 0, 1, 2, 3, 2, 3, 3, 2, 3, 1, 0, 0, 2, 1, 1, 1, 0, 1, 1, 2, 1, 1, 7, 7, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 6, 7, 7, 7, 6, 7, 0, 1, 1, 0, 7, 0, 1, 2, 1, 1, 1, 2, 7, 7, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 6, 5, 6, 6, 5, 5, 4, 5, 2, 4, 5, 3, 4, 4, 4, 6, 2, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 0, 5, 4, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 1, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 2, 4, 5, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3]",20.29,27.7,20.34,27.59,20.09,28.35,20.27,27.67
Ampoule,12.5,32.22,178.24,120.15,0.39,0.44,0.62,382,"[2, 3, 3, 3, 2, 1, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 6, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 6, 5, 5, 5, 5, 5, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 4, 5, 6, 7, 0, 1, 6, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 6, 0, 6, 0, 1, 2, 3, 3, 3, 3, 1, 1, 7, 7, 0, 0, 7, 0, 0, 0, 0, 7, 0, 1, 2, 3, 2, 3, 2, 3, 3, 2, 0, 7, 0, 2, 3, 1, 1, 1, 0, 2, 0, 2, 1, 1, 1, 0, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 4, 5, 6, 7, 7, 7, 6, 7, 7, 0, 1, 1, 1, 7, 0, 1, 1, 1, 1, 2, 1, 1, 7, 5, 6, 5, 5, 5, 5, 4, 5, 4, 5, 6, 5, 6, 7, 5, 5, 5, 5, 5, 1, 2, 4, 5, 5, 6, 4, 2, 4, 4, 6, 2, 4, 4, 4, 4, 4, 4, 6, 7, 4, 6, 2, 4, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 3, 4, 6, 3, 4, 6, 2, 4, 4, 4, 3, 4, 3, 4, 3, 4]",18.56,22.38,18.41,21.39,18.16,21.66,18.36,21.62
Ampoule,12.5,30.56,165.55,117.3,0.41,0.43,0.61,373,"[2, 1, 2, 3, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 5, 6, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 6, 5, 5, 5, 5, 6, 5, 5, 6, 7, 5, 6, 7, 6, 6, 6, 6, 5, 6, 5, 4, 5, 6, 7, 0, 1, 7, 6, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 6, 7, 0, 1, 2, 3, 3, 3, 2, 0, 7, 7, 0, 0, 7, 0, 0, 0, 0, 0, 1, 2, 3, 2, 3, 3, 2, 3, 1, 0, 0, 2, 3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 6, 6, 6, 7, 5, 5, 5, 5, 5, 5, 5, 3, 4, 3, 4, 6, 7, 7, 7, 7, 6, 7, 0, 0, 2, 0, 7, 0, 1, 1, 2, 1, 1, 2, 7, 6, 5, 5, 6, 4, 5, 5, 4, 5, 5, 6, 5, 6, 7, 5, 5, 5, 1, 1, 2, 4, 5, 5, 5, 6, 2, 4, 5, 3, 4, 4, 6, 4, 2, 4, 4, 4, 4, 6, 5, 5, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 0, 4, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 0, 1, 1, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 4, 2, 4, 5, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3]",20.76,31.8,20.28,29.64,20.53,31.71,20.47,30.84
Ampoule,12.5,30.28,164.93,116.56,0.41,0.44,0.61,367,"[2, 3, 1, 2, 3, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 6, 5, 5, 5, 5, 6, 5, 6, 5, 6, 6, 6, 7, 6, 6, 6, 5, 6, 5, 4, 4, 6, 7, 7, 0, 1, 6, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 6, 7, 0, 1, 2, 3, 3, 3, 2, 0, 7, 7, 0, 0, 7, 0, 0, 0, 0, 0, 1, 2, 3, 2, 3, 3, 2, 3, 1, 0, 0, 2, 3, 0, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 6, 6, 6, 4, 6, 4, 6, 4, 6, 3, 4, 3, 4, 6, 7, 7, 7, 7, 6, 7, 0, 0, 2, 0, 7, 0, 1, 1, 2, 1, 1, 2, 7, 7, 5, 5, 5, 6, 4, 5, 4, 5, 5, 5, 6, 5, 6, 7, 5, 5, 5, 1, 1, 2, 4, 5, 5, 5, 6, 2, 4, 5, 3, 4, 4, 6, 4, 2, 4, 4, 4, 4, 6, 5, 5, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 6, 0, 4, 5, 5, 5, 6, 5, 5, 5, 5, 6, 4, 5, 6, 4, 5, 5, 5, 5, 6, 0, 1, 1, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 1, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 4, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 2, 4, 5, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3]",20.78,32.6,20.69,31.94,20.99,34.96,20.68,32.1
